Country,Countrycode,Currency,Continent,Subregion,Date,Population,N,LabShare,E,B,delta,XGDPnat2017,Knat2017,xnat2017,rhonat2017,knat2017,inat2017,cnat2017,rnat2017,wnat2017,XGDPnatcur,Knatcur,xnatcur,rhonatcur,knatcur,inatcur,cnatcur,rnatcur,wnatcur,XGDPppp2017,Kppp2017,xppp2017,rhoppp2017,kppp2017,ippp2017,cppp2017,rppp2017,wppp2017
Singapore,SGP,Singapore Dollar,Asia,South-eastern Asia,2002,4104419,2198263,0.473075658,20792923062,41370,0.061262676,2.05485E+11,6.62329E+11,93476.08546,0.310246251,301296.4228,22426.75178,71049.33367,0.102213626,44221.26064,1.65698E+11,4.61473E+11,75376.84219,0.359063734,209926.0803,18899.69755,56477.14465,0.127936746,35658.94923,2.02356E+11,1.06082E+12,92052.61,0.19075,482572.96,24773.42,67279.19,0.03925,43547.85
Singapore,SGP,Singapore Dollar,Asia,South-eastern Asia,2003,4129225,2186929,0.464497894,25670314827,38220,0.060165438,2.14805E+11,6.81742E+11,98222.35379,0.315083142,311734.7157,17968.75861,80253.59518,0.108562248,45624.07648,1.70118E+11,4.82791E+11,77788.47984,0.352363563,220761.9855,13398.69606,64389.78378,0.128525992,36132.58507,2.11534E+11,1.09047E+12,96726.61,0.19399,498629.13,19848.96,76877.65,0.04371,44929.31
Singapore,SGP,Singapore Dollar,Asia,South-eastern Asia,2004,4177213,2259111,0.426251948,30788787017,39620,0.058545459,2.35898E+11,7.02828E+11,104420.8555,0.335641706,311108.1064,22904.07725,81516.77823,0.134028316,44509.59305,1.94433E+11,5.19151E+11,86066.14979,0.374520837,229803.368,19702.66035,66363.48944,0.156335142,36685.86399,2.32306E+11,1.12726E+12,102830.72,0.20608,498982.31,25300.69,77530.03,0.05969,43831.8
Singapore,SGP,Singapore Dollar,Asia,South-eastern Asia,2005,4265687,2373217,0.421812415,21567169803,36900,0.057102432,2.53258E+11,7.24457E+11,106715.1406,0.349583252,305263.8816,21954.40873,84760.73185,0.145022264,45013.77118,2.12723E+11,5.57205E+11,89634.87615,0.381768048,234788.8377,19277.71567,70357.16048,0.163631113,37809.10359,2.49402E+11,1.16409E+12,105090.07,0.21425,490512.17,24251.65,80838.41,0.06677,44328.29
Singapore,SGP,Singapore Dollar,Asia,South-eastern Asia,2006,4402331,2547530,0.419800133,23175625409,37170,0.056020059,2.76064E+11,7.49166E+11,108365.5397,0.368495783,294075.3866,23424.54274,84940.99696,0.157781145,45491.86793,2.36159E+11,5.98933E+11,92701.09795,0.394299299,235103.3801,20745.82293,71955.27502,0.172752342,38915.9332,2.7186E+11,1.20659E+12,106715.33,0.22531,473633.29,25875.62,80839.71,0.07471,44799.11
Singapore,SGP,Singapore Dollar,Asia,South-eastern Asia,2007,4578630,2797020,0.423756182,21415187950,38290,0.051977275,3.00971E+11,7.81625E+11,107604.2959,0.385058584,279449.155,23796.32732,83807.96862,0.169910354,45597.98564,2.72698E+11,7.05207E+11,97495.77311,0.386691468,252128.0692,22488.32911,75007.44399,0.170851293,41314.43659,2.96388E+11,1.26067E+12,105965.68,0.2351,450720.59,26286.31,79679.37,0.0835,44903.61
Singapore,SGP,Singapore Dollar,Asia,South-eastern Asia,2008,4775804,2952400,0.44755733,24328593722,38420,0.050794967,3.06594E+11,8.19703E+11,103845.7698,0.374030788,277639.6305,29043.00333,74802.76645,0.155835601,46476.93547,2.73942E+11,7.87131E+11,92786.08081,0.34802564,266607.0261,27983.98169,64802.09912,0.141469247,41527.0906,3.01925E+11,1.32237E+12,102264.39,0.22832,447895.35,32081.98,70182.41,0.07534,45769.18
Singapore,SGP,Singapore Dollar,Asia,South-eastern Asia,2009,4966614,2991792,0.4574458,21146731267,38830,0.051290855,3.06965E+11,8.60323E+11,102602.4333,0.356802118,287561.1666,26028.97393,76573.45936,0.142293633,46935.05221,2.82395E+11,8.29657E+11,94389.75151,0.340375052,277311.0162,25834.58373,68555.16777,0.133381059,43178.19542,3.02291E+11,1.38739E+12,101039.99,0.21788,463733.49,28752.57,72287.42,0.06692,46220.32
Singapore,SGP,Singapore Dollar,Asia,South-eastern Asia,2010,5131172,3108315,0.439468116,25689833447,42410,0.05228207,3.51554E+11,9.03083E+11,113101.0808,0.389281755,290537.8413,30695.49907,82405.58176,0.165922766,49704.31886,3.2698E+11,8.38285E+11,105195.291,0.390058205,269691.2656,29095.15292,76100.13808,0.166357991,46229.9763,3.462E+11,1.45696E+12,111378.76,0.23762,468730.13,33907.39,77471.38,0.08091,48947.42
Singapore,SGP,Singapore Dollar,Asia,South-eastern Asia,2011,5263636,3230442,0.443753428,26682275147,44770,0.052384549,3.73835E+11,9.47849E+11,115722.4905,0.39440326,293411.5973,30601.73717,85120.75335,0.167000913,51352.25191,3.51368E+11,8.90188E+11,108767.746,0.394712006,275562.294,29032.28061,79735.46538,0.167172652,48266.06018,3.68142E+11,1.52952E+12,113960.26,0.24069,473470.26,33803.81,80156.44,0.0815,50570.25
Singapore,SGP,Singapore Dollar,Asia,South-eastern Asia,2012,5369476,3359427,0.453828721,26301467871,43690,0.052388756,3.90514E+11,9.97391E+11,116244.1961,0.391535448,296893.1592,33559.55601,82684.64012,0.161456661,52754.9548,3.68771E+11,9.54905E+11,109771.8536,0.386185529,284246.4189,32122.47459,77649.37903,0.158534688,49817.61988,3.84567E+11,1.60957E+12,114474.01,0.23893,479119.65,37071.13,77402.88,0.07811,51951.6
Singapore,SGP,Singapore Dollar,Asia,South-eastern Asia,2013,5453737,3496714,0.462761686,26616451161,43920,0.05154278,4.09404E+11,1.04997E+12,117082.5394,0.389920791,300272.6252,33724.4182,83358.12123,0.157937608,54181.31338,3.8487E+11,1.04446E+12,110066.2682,0.368486363,298698.3491,32997.31929,77068.94895,0.146422213,50934.45189,4.0317E+11,1.69411E+12,115299.59,0.23798,484487.32,37253.24,78046.34,0.07631,53356.23
Singapore,SGP,Singapore Dollar,Asia,South-eastern Asia,2014,5525626,3622609,0.478462984,28301175105,44460,0.051465357,4.25527E+11,1.10375E+12,117464.1063,0.385526651,304684.789,32617.20347,84846.90278,0.149601062,56202.22685,3.98948E+11,1.12404E+12,110127.2345,0.354923267,310284.6297,32410.45424,77716.7803,0.133640264,52691.80531,4.19047E+11,1.78033E+12,115675.34,0.23538,491449.3,36030.17,79645.17,0.07129,55346.37
Singapore,SGP,Singapore Dollar,Asia,South-eastern Asia,2015,5592152,3655490,0.474590376,,45500,0.052334947,4.38243E+11,1.15628E+12,119886.3896,0.379010272,316314.3546,29159.29718,90727.09245,0.146800698,56896.92673,4.23444E+11,1.18266E+12,115837.8519,0.358045317,323528.4649,29368.59417,86469.25769,0.135785509,54975.52967,4.3157E+11,1.8645E+12,118060.74,0.23147,510053.93,32210.44,85850.3,0.06928,56030.49
Singapore,SGP,Singapore Dollar,Asia,South-eastern Asia,2016,5653634,3672650,0.473998833,,46160,0.053450773,4.52458E+11,1.20696E+12,123196.54,0.374873938,328634.582,32079.97306,91116.56691,0.143733356,58395.01622,4.40218E+11,1.21526E+12,119863.9098,0.362241965,330894.5988,32054.91861,87808.99114,0.137088923,56815.35339,4.45568E+11,1.94589E+12,121320.48,0.22898,529833.45,35436.73,85883.76,0.06699,57505.77
Singapore,SGP,Singapore Dollar,Asia,South-eastern Asia,2017,5708041,3669285,0.459403751,,47430,0.055183479,4.72079E+11,1.25771E+12,128656.9706,0.375347744,342767.4009,35192.85036,93464.12025,0.147728104,59105.49488,4.72079E+11,1.25771E+12,128656.9706,0.375347744,342767.4009,35192.85036,93464.12025,0.147728104,59105.49488,4.6489E+11,2.0275E+12,126697.77,0.22929,552559.35,38875.33,87822.44,0.06877,58205.43
Singapore,SGP,Singapore Dollar,Asia,South-eastern Asia,2018,5757499,3714766,0.445904132,,47360,0.056047525,4.8831E+11,1.29938E+12,131450.9864,0.375802445,349787.47,34266.11987,97184.86653,0.152183057,58614.53794,5.03395E+11,1.32329E+12,135511.9446,0.380412784,356223.4239,34543.22315,100968.7214,0.154737627,60425.33596,4.80874E+11,2.09454E+12,129449.23,0.22958,563841.03,37851.63,91597.6,0.07116,57721.95
Singapore,SGP,Singapore Dollar,Asia,South-eastern Asia,2019,5804337,3759604,0.458461643,,,0.057238855,4.91891E+11,1.33711E+12,130835.7304,0.367875623,355652.0793,33007.30192,97828.42844,0.141979906,59983.16388,5.07568E+11,1.37548E+12,135005.6376,0.369010887,365858.1421,33561.19654,101444.4411,0.142594695,61894.90642,4.844E+11,2.15526E+12,128843.34,0.22475,573268.46,36461.09,92382.25,0.06447,59069.73
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1960,,,,,715.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1961,2392912.461,,,,289.693,0.040814002,6.92473E+12,1.60138E+13,,0.432422457,,,,,,187553566,416698560,,0.450094107,,,,,,3254357666,4994027832,,0.65165,,,,,
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1962,2428598.024,,,,326.363,0.038760776,7.8974E+12,1.6043E+13,,0.49226491,,,,,,198085698,412461420,,0.48025267,,,,,,3711476807,4988615723,,0.74399,,,,,
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1963,2465228.176,,,,370.367,0.037143979,8.83139E+12,1.63E+13,,0.54180361,,,,,,207659145,399269414,,0.520097803,,,,,,4150412598,5056782715,,0.82076,,,,,
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1964,2502644.781,,,,304.361,0.036660509,9.44904E+12,1.66224E+13,,0.568453809,,,,,,251260877,410010885,,0.612815138,,,,,,4440686523,5144881348,,0.86313,,,,,
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1965,2540865.437,,,,282.359,0.036868877,9.74198E+12,1.70092E+13,,0.572748879,,,,,,285312597,465662074,,0.6127031,,,,,,4578358398,5254408203,,0.87134,,,,,
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1966,2579910.555,,,,300.694,0.036889937,1.01682E+13,1.76834E+13,,0.575013705,,,,,,306159461,512633480,,0.597228766,,,,,,4778654297,5455124512,,0.87599,,,,,
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1967,2619799.139,,,,253.023,0.037209044,9.18359E+12,1.80026E+13,,0.510126359,,,,,,314454755,601696916,,0.522613208,,,,,,4315933105,5544912598,,0.77836,,,,,
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1968,2660552.776,,,,385.035,0.036741905,1.00748E+13,1.83039E+13,,0.550418918,,,,,,328072447,577909338,,0.567688434,,,,,,4734764160,5628448242,,0.84122,,,,,
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1969,2702242.086,,,,1107.434,0.036209486,1.09183E+13,1.88351E+13,,0.579680898,,,,,,346573494,585989470,,0.591432972,,,,,,5131201172,5784656738,,0.88704,,,,,
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1970,2744891,,,,872.746,0.036111378,1.19699E+13,1.97511E+13,,0.606039716,,,,,,379515872,637288256,,0.595516815,,,,,,5625415039,6063452148,,0.92776,,,,,
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1971,2798724,,,,803.073,0.036697643,1.20214E+13,2.05173E+13,,0.585916176,,,,,,402905445,699721500,,0.575808296,,,,,,5649598633,6295220215,,0.89744,,,,,
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1972,2854872,,,,678.395,0.037044254,1.2131E+13,2.11313E+13,,0.574076253,,,,,,428051317,758536130,,0.564312364,,,,,,5701091797,6479938965,,0.87981,,,,,
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1973,2913344,,,,539.049,0.037020381,1.25536E+13,2.1759E+13,,0.576937672,,,,,,497773961,878240680,,0.566785361,,,,,,5899710938,6671539551,,0.88431,,,,,
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1974,2974104,,,,520.714,0.037073802,1.29919E+13,2.25332E+13,,0.57656526,,,,,,600643437,1061615029,,0.565782718,,,,,,6105685547,6910263184,,0.88357,,,,,
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1975,3037154,,,,524.381,0.037090808,1.29919E+13,2.33066E+13,,0.557432811,,,,,,678367040,1241185595,,0.546547626,,,,,,6105685547,7148804688,,0.85408,,,,,
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1976,3102592,,,,451.041,0.03672448,1.2898E+13,2.39033E+13,,0.539588302,,,,,,776093042,1467193978,,0.528964168,,,,,,6061548340,7330756348,,0.82687,,,,,
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1977,3170508,,,,513.38,0.036083817,1.30075E+13,2.44692E+13,,0.531587504,,,,,,910966354,1752140815,,0.519916177,,,,,,6113041992,7503152344,,0.81473,,,,,
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1978,3240839,,,,711.398,0.035421242,1.35084E+13,2.51779E+13,,0.536518451,,,,,,1073843023,2049396841,,0.523980032,,,,,,6348441895,7720713867,,0.82226,,,,,
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1979,3313504,,,,678.395,0.034748262,1.41972E+13,2.61636E+13,,0.542629317,,,,,,1248721131,2361544996,,0.528772957,,,,,,6672117188,8024768066,,0.83144,,,,,
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1980,3388495,1194690,0.536417305,,608.722,0.03414405,1.46041E+13,2.75803E+13,12224204.27,0.529512831,23085756.47,1751442.64,10472761.63,0.211328935,6557274.715,1399024865,2715485703,1171.036366,0.515202442,2272.96354,207.6102054,963.4261607,0.204694886,628.1641721,6863379395,8462697266,5744.91,0.81102,7083.6,350.03,5394.87,0.34183,3081.67
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1981,3464106,1215408,0.536417305,,693.063,0.034012668,1.51833E+13,2.88413E+13,12492332.22,0.52644322,23729685.83,1610030.214,10882302.01,0.210037298,6701103.189,1655627056,3234849439,1362.198219,0.511809618,2661.53306,217.2369956,1144.961223,0.203253414,730.7066982,7135560547,8851329102,5870.92,0.80616,7282.6,321.77,5549.15,0.33971,3149.26
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1982,3540170,1234612,0.536417305,,553.717,0.034031731,1.54494E+13,2.97236E+13,12513556.13,0.519768912,24075230.05,1403204.154,11110351.98,0.206924142,6712488.062,1989381354,3938452048,1611.341666,0.505117577,3190.032858,223.5788636,1387.762803,0.200132036,864.3515549,7260616699,9123365234,5880.89,0.79583,7389.66,280.44,5600.46,0.3349,3154.61
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1983,3619847,1258881,0.536417305,,689.396,0.034087957,1.54337E+13,3.05193E+13,12259876.15,0.505703884,24243191.62,1322922.166,10936953.99,0.200347612,6576409.731,2632315575,5358405702,2090.995602,0.491249771,4256.48158,279.1928558,1811.802746,0.193646935,1121.646227,7253260254,9370795898,5761.67,0.77403,7443.75,264.39,5497.28,0.32474,3090.66
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1984,3707510,1282301,0.536417305,,616.056,0.034192974,1.61068E+13,3.10431E+13,12560861.52,0.518852404,24208930,1113049.947,11447811.57,0.206338021,6737863.49,4294800595,8522074828,3349.292222,0.50396185,6645.924137,367.2410898,2982.051132,0.199435018,1796.618309,7569579590,9528197266,5903.12,0.79444,7430.55,222.45,5680.68,0.3341,3166.54
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1985,3805311,1315112,0.536417305,,663.727,0.034075447,1.6482E+13,3.14801E+13,12532743.76,0.523567968,23937185.88,1086666.16,11446077.6,0.208641602,6722780.639,7009983247,13787744650,5330.33177,0.508421314,10484.08402,571.882978,4758.448792,0.201619875,2859.282205,7745888672,9661167969,5889.91,0.80175,7346.27,217.17,5672.73,0.3376,3159.45
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1986,3916685,1348865,0.536417305,,674.728,0.034538325,1.67226E+13,3.18821E+13,12397517.69,0.52451306,23636242.16,1068190.523,11329327.17,0.208616853,6650243.036,15534433770,30549322676,11516.67227,0.508503378,22648.17261,1227.846231,10288.82604,0.201195042,6177.742308,7858967773,9796532227,5826.36,0.80222,7262.8,213.48,5612.88,0.33736,3125.36
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1987,4038144,1384144,0.536417305,,498.712,0.035713775,1.73973E+13,3.19339E+13,12569022.93,0.54479234,23071218.19,793707.1194,11775315.82,0.216842526,6742241.415,27878199314,60733036171,20141.11274,0.459028579,43877.68789,1798.5422,18342.57054,0.177083931,10804.04142,8176080078,9827597656,5906.96,0.83195,7100.13,158.63,5748.33,0.34996,3168.59
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1988,4156634,1424972,0.536417305,,458.375,0.036443191,1.78263E+13,3.22773E+13,12509900.82,0.55228485,22651175.06,944241.5624,11565659.26,0.219586508,6710527.29,41734717642,92588014912,29288.10281,0.450757235,64975.33595,3291.888587,25996.21422,0.172520063,15710.64519,8377655273,9947121094,5879.17,0.84222,6980.57,188.71,5690.46,0.354,3153.69
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1989,4254444,1457313,0.536417305,,374.034,0.03741534,1.84313E+13,3.28199E+13,12647439.39,0.561588723,22520821.52,1105585.135,11541854.25,0.222927473,6784305.358,72456686453,1.71165E+11,49719.38571,0.423314928,117452.4744,6881.592159,42837.79355,0.158826135,26670.33891,8661990234,10136630859,5943.81,0.85452,6955.7,220.96,5722.86,0.35873,3188.36
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1990,4319762,1474923,0.536417305,,340,0.038904253,1.91025E+13,3.30198E+13,12951553.49,0.578518386,22387453.52,997025.787,11954527.7,0.229286859,6947437.424,1.33166E+11,2.71232E+11,90286.50662,0.490965069,183895.9885,9057.465348,81229.04128,0.188698656,48431.2446,8977463867,10218466797,6086.73,0.87855,6928.13,199.26,5887.47,0.36838,3265.03
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1991,4348660,1479142,0.536417305,,360,0.039986185,1.75758E+13,3.33183E+13,11882413.81,0.527511934,22525393.32,1089094.912,10793318.89,0.204559219,6373932.397,3.11802E+11,5.23388E+11,210799.4218,0.595737856,353845.94,19663.70537,191135.7164,0.236187575,113076.4578,8259939453,10330292969,5584.28,0.79958,6983.98,217.66,5366.62,0.33069,2995.5
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1992,4347724,1482806,0.536417305,,460,0.041238942,1.58804E+13,3.37294E+13,10709671.73,0.470816222,22747032.15,1212621.496,9497050.237,0.177023311,5744853.254,4.59662E+11,6.83171E+11,309994.3897,0.672835637,460728.2559,25729.53388,284264.8559,0.270676016,166286.3553,7463162109,10483646484,5033.13,0.71189,7070.14,242.35,4790.79,0.28878,2699.86
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1993,4328957,1471972,0.536417305,,460,0.04242746,1.5889E+13,3.32253E+13,10794358.54,0.47821973,22571964.01,589360.7527,10204997.79,0.179266931,5790280.723,5.90538E+11,1.66357E+12,401188.7931,0.354981746,1130167.39,30891.53613,370297.257,0.122135935,215204.6114,7467213867,10327714844,5072.93,0.72303,7016.25,117.79,4955.15,0.29276,2721.21
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1994,4309775,1464229,0.536417305,,480,0.042105569,1.64451E+13,3.33238E+13,11231238.39,0.493494715,22758578.85,1008337.151,10222901.23,0.186670041,6024630.632,7.24149E+11,1.32969E+12,494560.3313,0.544601866,908113.546,42037.62783,452522.7035,0.210362431,265290.7203,7728566406,10371173828,5278.25,0.7452,7083.03,201.52,5076.73,0.30335,2831.35
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1995,4303957,1464142,0.536417305,,250,0.042927151,1.47965E+13,3.28491E+13,10105902.8,0.450437808,22435733.9,636326.3572,9469576.44,0.165888022,5420981.148,8.90069E+11,1.68612E+12,607911.214,0.527880974,1151606.601,34043.02892,573868.1851,0.201789333,326094.0954,6953777344,10234472656,4749.39,0.67945,6990.08,127.17,4622.21,0.27205,2547.65
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1996,4312666,1463488,0.536417305,,300,0.043489642,1.11289E+13,3.25572E+13,7604387.517,0.341827259,22246287.62,762647.1042,6841740.413,0.11497556,4079125.062,1.17358E+12,3.29947E+12,801909.0422,0.355688989,2254523.099,80324.82209,721584.2201,0.121401618,430157.8877,5230167969,10154951172,3573.77,0.51504,6938.87,152.42,3421.35,0.19527,1917.03
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1997,4335301,1472663,0.536417305,,230,0.043958022,9.1707E+12,3.17115E+13,6227285.409,0.289191752,21533412.9,346736.3112,5880549.098,0.09010627,3340423.659,1.1295E+12,2.94064E+12,766977.9716,0.384100484,1996815.947,33367.36791,733610.6037,0.134104316,411420.2569,4309874512,9885594727,2926.58,0.43598,6712.73,69.3,2857.29,0.15815,1569.87
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1998,4381483,1488007,0.536417305,,260,0.043082339,9.0939E+12,3.09796E+13,6111459.788,0.293544834,20819510.59,382885.1827,5728574.606,0.092999967,3278292.792,1.42299E+12,4.11209E+12,956302.8284,0.346048887,2763490.548,52554.37702,903748.4514,0.117339937,512977.3864,4273782715,9653509766,2872.15,0.44272,6487.54,76.52,2795.63,0.16215,1540.67
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,1999,4462378,1516219,0.536417305,,150,0.042359407,8.35531E+12,3.01544E+13,5510622.813,0.277084692,19887864.54,268460.4456,5242162.367,0.086092261,2955993.441,1.63465E+12,4.0886E+12,1078108.827,0.399806282,2696578.011,37518.55641,1040590.271,0.142983867,578316.2322,3926675293,9386481445,2589.78,0.41833,6190.72,53.65,2536.13,0.15157,1389.2
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,2000,4584571,1555378,0.536417305,,400,0.041822974,8.67342E+12,2.96959E+13,5576407.74,0.292074312,19092427.88,496116.5078,5080291.232,0.093577623,2991281.614,1.80059E+12,4.63795E+12,1157653.342,0.388229458,2981879.191,79592.70284,1078060.639,0.138153484,620985.2863,4076175049,9246917969,2620.7,0.44081,5945.13,99.15,2521.55,0.16253,1405.79
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,2001,4754072,1616534,0.536417305,,430,0.042375565,1.02494E+13,2.94079E+13,6340340.053,0.34852483,18191932.13,599061.9851,5741278.068,0.119194515,3401068.127,2.16583E+12,6.60613E+12,1339799.927,0.327852123,4086598.294,147141.0319,1192658.895,0.109611006,718691.8665,4816813477,9167571289,2979.72,0.52542,5671.13,119.72,2859.99,0.2012,1598.37
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,2002,4965766,1680379,0.536290348,,530,0.043555583,1.2957E+13,2.93049E+13,7710751.959,0.442144731,17439429.73,730803.5157,6979948.443,0.161471196,4135201.848,2.63076E+12,6.86809E+12,1565576.285,0.383041295,4087225.859,184569.7029,1381006.582,0.134064362,839603.45,6089286133,9149968750,3623.76,0.6655,5445.18,146.05,3477.7,0.26504,1943.39
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,2003,5201070,1759300,0.53420192,,580,0.04536164,1.41637E+13,2.93417E+13,8050751.799,0.482715057,16678062.31,788993.3971,7261758.402,0.179486107,4300727.069,3.25374E+12,7.248E+12,1849453.465,0.448915838,4119822.263,209809.84,1639643.625,0.163742496,987981.5919,6656389160,9178369141,3783.54,0.72523,5217.06,157.68,3625.86,0.29245,2021.18
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,2004,5433991,1900600,0.529157639,,570,0.046608104,1.50982E+13,2.93729E+13,7943912.559,0.514018209,15454535.31,732787.6335,7211124.925,0.195413443,4203582.011,3.91293E+12,8.01348E+12,2058787.799,0.488293753,4216289.45,214611.7654,1844176.034,0.183301279,1089423.29,7095573730,9194529297,3733.33,0.77172,4837.7,146.45,3586.88,0.31675,1975.52
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,2005,5645624,1956279,0.531167686,,480,0.046979976,1.57784E+13,2.9716E+13,8065508.004,0.53097301,15190052.71,874187.4402,7191320.564,0.201957329,4284137.223,4.76925E+12,8.79748E+12,2437917.559,0.542115352,4497045.787,277882.1483,2160035.41,0.207181219,1294943.028,7415235840,9306697266,3790.48,0.79676,4757.35,174.71,3615.77,0.32657,2013.38
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,2006,5829237,1996260,0.532175899,,630,0.047463045,1.64449E+13,2.99523E+13,8237831.673,0.549035179,15004196.43,822527.8111,7415303.862,0.209388844,4383975.472,5.58353E+12,9.73522E+12,2796996.071,0.573539574,4876727.252,286127.3013,2510868.769,0.220852591,1488493.897,7728449219,9385279297,3871.46,0.82347,4701.43,164.39,3707.08,0.33777,2060.3
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,2007,5989633,2028811,0.52794522,,540,0.047546194,1.77701E+13,3.01793E+13,8758866.86,0.588817476,14875351.39,813365.6059,7945501.254,0.23040791,4624201.895,6.44351E+12,1.05987E+13,3176005.572,0.607950881,5224115.419,304551.7811,2871453.791,0.239439925,1676756.962,8351256836,9458983398,4116.33,0.88289,4662.33,162.55,3953.78,0.36923,2173.2
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,2008,6133603,2055809,0.527203679,,550,0.047990359,1.873E+13,3.04855E+13,9110791.461,0.614391722,14828961.95,855565.7203,8255225.741,0.242491786,4803242.778,7.47006E+12,1.17734E+13,3633636.563,0.634483691,5726918.779,350816.6958,3282819.867,0.251991195,1915666.565,8802401367,9557424805,4281.72,0.921,4648.99,170.99,4110.73,0.38746,2257.34
Sierra Leone,SLE,Leone,Africa,Sub-Saharan Africa,2009,6272734,2076812,0.531119287,,550,0.049720994,1.93265E+13,3.08633E+13,9305861.338,0.626196946,14860917.81,918700.4996,8387160.838,0.243890676,4942522.439,8.30805E+12,1.28688E+13,4000384.195,0.645596757,6196413.09,403760.6595,3596623.536,0.252986874,2124681.202,9082724609,9681449219,4373.4,0.93816,4661.69,183.61,4189.79,0.39016,2322.8
